Attribute,Commodity,Process,Period,Region,Vintage,TimeSlice,UserConstraint,Value,Scenario,Variable,ProcessGroup,Description,CommodityGroup,SectorGroup,Sector,EndUse
VAR_FOut,FOOD-ACOMP-COMP_AIR,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0036856843750008,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,Compressed Air
VAR_FOut,FOOD-BOILR-PH_INT,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.20804066443,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,FOOD-BOILR-PH_LOW,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0152651591999999,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,FOOD-BOILR-WH_LOW,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.018553017090001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,FOOD-ELCTR-ELCTR,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0084705400000005,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,Electronics and Other Electrical Uses
VAR_FOut,FOOD-FRIDG-FRIDG,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0309151840000007,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,Refrigeration
VAR_FOut,FOOD-IOVEN-CH_INT,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0186508517600012,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,"Intermediate Heat (100-300 C), Cooking"
VAR_FOut,FOOD-LIGHT-LIGHT,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0140423089999999,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,Lighting
VAR_FOut,FOOD-MOTOR-MTV_STA,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0678114342000005,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,"Motive Power, Stationary"
VAR_FOut,FOOD-PUMP-PUMP,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0129402012000001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,Pumping
VAR_FOut,FOOD-SH_LOW,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0054076901930892,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,"Low Temperature Heat (<100 C), Space Heating"
VAR_FOut,JD-CH_INT,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0329197909620033,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,"Intermediate Heat (100-300 C), Cooking"
VAR_FOut,JD-C_DRY,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0007130702159904,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,"Low Temperature Heat (<100 C), Clothes Drying"
VAR_FOut,JD-C_WASH,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0013527760357129,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,"Low Temperature Heat (<100 C), Clothes Washing"
VAR_FOut,JD-D_WASH,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0014410056700213,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,"Low Temperature Heat (< 100 C), Dishwashers"
VAR_FOut,JD-ELCTR,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.230202292761935,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,Electronics and Other Electrical Uses
VAR_FOut,JD-FRIDG,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0695469381235192,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,Refrigeration
VAR_FOut,JD-LIGHT,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0430556470332721,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,Lighting
VAR_FOut,JD-MTV_MOB,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0344829371480132,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,"Motive Power, Mobile"
VAR_FOut,JD-S_COOL,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.040235381877948,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,Space Cooling
VAR_FOut,JD-WH_LOW,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.108228974642352,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,MEAT-BOILR-PH_INT,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0764182430700006,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Meat,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,MEAT-BOILR-WH_LOW,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.130538996879998,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Meat,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,MEAT-FRIDG-FRIDG,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0375023939999999,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Meat,Refrigeration
VAR_FOut,MEAT-HEATR-WH_LOW,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0012976263371347,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Meat,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,MEAT-LIGHT-LIGHT,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0074977650000001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Meat,Lighting
VAR_FOut,MEAT-MOTOR-MTV_STA,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0423895059,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Meat,"Motive Power, Stationary"
VAR_FOut,METH-BOILR-PH_HIGH,IMPDEMZ,2024,NI,2024,ANNUAL,-,2.04016990100001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Methanol,"High Temperature Heat (>300 C), Process Requirements"
VAR_FOut,METH-FDSTK-FDSTK,IMPDEMZ,2024,NI,2024,ANNUAL,-,3.50869969399995,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Methanol,Feedstock
VAR_FOut,MINE-BOILR-PH_INT,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0142215889800009,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Mining,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,MINE-ELCTR-ELCTR,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0010799800000002,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Mining,Electronics and Other Electrical Uses
VAR_FOut,MINE-ENGIN-MTV_STA,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0034103528000009,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Mining,"Motive Power, Stationary"
VAR_FOut,MINE-ICENG-MTV_MOB,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0186271482500005,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Mining,"Motive Power, Mobile"
VAR_FOut,MINE-LIGHT-LIGHT,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0044512240000001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Mining,Lighting
VAR_FOut,MINE-MOTOR-MTV_STA,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0487846728000003,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Mining,"Motive Power, Stationary"
VAR_FOut,MNRL-BOILR-PH_INT,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.011136190530001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Non-Metallic Mineral Product Manufacturing,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,MNRL-BOILR-PH_LOW,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0259848485400008,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Non-Metallic Mineral Product Manufacturing,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,MNRL-FURNC-PH_HIGH,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.253356026399999,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Non-Metallic Mineral Product Manufacturing,"High Temperature Heat (>300 C), Process Requirements"
VAR_FOut,MNRL-FURNC-PH_INT,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0020359664000011,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Non-Metallic Mineral Product Manufacturing,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,MNRL-LIGHT-LIGHT,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0004277620000011,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Non-Metallic Mineral Product Manufacturing,Lighting
VAR_FOut,MNRL-MOTOR-MTV_STA,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0627953930999995,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Non-Metallic Mineral Product Manufacturing,"Motive Power, Stationary"
VAR_FOut,MNRL-PUMP-PUMP,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0004237590000008,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Non-Metallic Mineral Product Manufacturing,Pumping
VAR_FOut,OTHR-BOILR-PH_INT,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.371644190249994,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,OTHR-BOILR-PH_LOW,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0053933994200003,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,OTHR-ELCTR-ELCTR,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0029837920000002,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,Electronics and Other Electrical Uses
VAR_FOut,OTHR-FURNC-PH_HIGH,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.124251286400002,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,"High Temperature Heat (>300 C), Process Requirements"
VAR_FOut,OTHR-HEATR-PH_INT,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0051367589724481,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,OTHR-HEATR-PH_LOW,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0018970683795379,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,OTHR-ICENG-MTV_MOB,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0646281952500007,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,"Motive Power, Mobile"
VAR_FOut,OTHR-LIGHT-LIGHT,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0134877030000006,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,Lighting
VAR_FOut,OTHR-MOTOR-MTV_STA,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.123345610199999,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,"Motive Power, Stationary"
VAR_FOut,OTHR-PUMP-PUMP,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.110131557599999,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,Pumping
VAR_FOut,OTHR-SH_LOW,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0030055232000009,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,"Low Temperature Heat (<100 C), Space Heating"
VAR_FOut,PULP-ACOMP-COMP_AIR,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0003830687500012,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,Compressed Air
VAR_FOut,PULP-BOILR-PH_INT,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.666945822419992,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,PULP-BURNR-PH_LOW,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0086022167999999,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,PULP-ELCTR-ELCTR,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0001130819999999,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,Electronics and Other Electrical Uses
VAR_FOut,PULP-FAN-FAN,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.001268845000001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,Fans
VAR_FOut,PULP-FURNC-PH_HIGH,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0434352704000002,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,"High Temperature Heat (>300 C), Process Requirements"
VAR_FOut,PULP-HEATX-PH_INT,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.357257759466601,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,PULP-LIGHT-LIGHT,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0003926930000001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,Lighting
VAR_FOut,PULP-MOTOR-MTV_STA,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.005413581,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,"Motive Power, Stationary"
VAR_FOut,PULP-PUMP-PUMP,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0044974512000006,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,Pumping
VAR_FOut,PULP-REFIN-REFIN,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0204871950000003,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,Refiners
VAR_FOut,PULP-SH_LOW,IMPDEMZ,2024,NI,2024,ANNUAL,-,2.14216000000002e-05,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Pulp and Paper,"Low Temperature Heat (<100 C), Space Heating"
VAR_FOut,STEEL-BOILR-WH_LOW,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0005917131000009,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,STEEL-BURNR-PH_INT,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0030097392000005,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,STEEL-ELCTR-ELCTR,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0225764280000007,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,Electronics and Other Electrical Uses
VAR_FOut,STEEL-FDSTK-FDSTK,IMPDEMZ,2024,NI,2024,ANNUAL,-,1.64399999999997,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,Feedstock
VAR_FOut,STEEL-FRIDG-FRIDG,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0132258785000008,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,Refrigeration
VAR_FOut,STEEL-FURNC-ISTEEL,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.198011908799994,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,Iron and Steel Manufacturing
VAR_FOut,STEEL-FURNC-PH_HIGH,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.1037573992,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,"High Temperature Heat (>300 C), Process Requirements"
VAR_FOut,STEEL-HEATR-PH_LOW,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0006708699890217,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,STEEL-IOVEN-PH_HIGH,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0101010955000001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,"High Temperature Heat (>300 C), Process Requirements"
VAR_FOut,STEEL-LIGHT-LIGHT,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0092493090000003,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,Lighting
VAR_FOut,STEEL-MOTOR-ISTEEL,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0788632289999993,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,Iron and Steel Manufacturing
VAR_FOut,STEEL-MOTOR-MTV_STA,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.101779397099999,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Iron & Steel,"Motive Power, Stationary"
VAR_FOut,T_F_HTrk,IMPDEMZ,2024,NI,2024,ANNUAL,-,1.1972697508071,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Transport,Road Transport,Heavy Truck
VAR_FOut,T_F_LTrk,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0209028287245759,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Transport,Road Transport,Light Truck
VAR_FOut,T_F_MTrk,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.528624771842069,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Transport,Road Transport,Medium Truck
VAR_FOut,T_F_Rail,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.318717554071855,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Transport,Rail Transport,Freight Rail
VAR_FOut,T_P_Bus,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.202751334650095,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Transport,Road Transport,Bus
VAR_FOut,T_P_Car,IMPDEMZ,2024,NI,2024,ANNUAL,-,1.22001067960015,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Transport,Road Transport,Passenger car
VAR_FOut,T_P_Mcy,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.01574786588522,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Transport,Road Transport,Motorcycle
VAR_FOut,T_P_Rail,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.11106232426224,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Transport,Rail Transport,Passenger Rail
VAR_FOut,UREA -BOILR-PH_HIGH,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.163695073,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Urea,"High Temperature Heat (>300 C), Process Requirements"
VAR_FOut,UREA -COMPR-MTV_STA,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0898635749999995,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Urea,"Motive Power, Stationary"
VAR_FOut,UREA -FDSTK-FDSTK,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.35364758799999,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Urea,Feedstock
VAR_FOut,WOOD-ACOMP-COMP_AIR,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0068873243750008,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,Compressed Air
VAR_FOut,WOOD-BOILR-PH_INT,IMPDEMZ,2024,NI,2024,ANNUAL,-,1.07977910031,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,WOOD-BOILR-PH_LOW,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.02858229444,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,WOOD-BURNR-PH_INT,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0001084189999999,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,WOOD-ELCTR-ELCTR,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0007411290000001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,Electronics and Other Electrical Uses
VAR_FOut,WOOD-FAN-FAN,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0610941368749992,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,Fans
VAR_FOut,WOOD-FURNC-PH_LOW,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0132178336000011,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,WOOD-HEATX-PH_INT,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0508497527998995,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,WOOD-HPPH-PH_LOW,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0001603646666677,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,WOOD-LIGHT-LIGHT,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0116633640000008,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,Lighting
VAR_FOut,WOOD-MOTOR-MTV_STA,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0588681962999993,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,"Motive Power, Stationary"
VAR_FOut,WOOD-PUMP-PUMP,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0110692446000012,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,Pumping
VAR_FOut,WOOD-REFIN-REFIN,IMPDEMZ,2024,NI,2024,ANNUAL,-,0.0217735750000003,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,Refiners
VAR_FOut,ADCF-IRG,IMPDEMZ,2025,NI,2025,ANNUAL,-,0.0621608151600003,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Dairy Cattle Farming,Irrigation
VAR_FOut,ADCF-LT,IMPDEMZ,2025,NI,2025,ANNUAL,-,0.0029087762666668,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Dairy Cattle Farming,Lighting
VAR_FOut,ADCF-MoTP-Mob,IMPDEMZ,2025,NI,2025,ANNUAL,-,0.0282687071138076,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Dairy Cattle Farming,"Motive Power, Mobile"
VAR_FOut,ADCF-MoTP-Stat,IMPDEMZ,2025,NI,2025,ANNUAL,-,0.0629481959200002,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Dairy Cattle Farming,"Motive Power, Stationary"
VAR_FOut,ADCF-PUMP,IMPDEMZ,2025,NI,2025,ANNUAL,-,0.0943462613333335,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Dairy Cattle Farming,Pumping
VAR_FOut,ADCF-RFGR,IMPDEMZ,2025,NI,2025,ANNUAL,-,0.294875201000001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Dairy Cattle Farming,Refrigeration
VAR_FOut,ADCF-WH,IMPDEMZ,2025,NI,2025,ANNUAL,-,0.168094259874997,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Dairy Cattle Farming,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,AFISH-LT,IMPDEMZ,2025,NI,2025,ANNUAL,-,0.0006011926666667,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing","Fishing, Hunting and Trapping",Lighting
